id,title,year,rating,genre,director,overview,cast
442290,Kamlabai,1992.0,0.0,Documentary,Reena Mohan,"Conversations with 92 year old Kamlabai Gokhale, a pioneering actress of the Marathi stage and the first lady of Indian film. The documentary gives an impression of the history and growth of Indian film and theatre as it was experienced by a woman who struggled against the social structures of her times.",Kamlabai Gokhale
438369,Ishhya,2006.0,0.0,Unknown,Prashant Girkar,One find morning Vaibhav wakes up and finds himself in a weird situation.,"Kishore Nandlaskar, Ankush Chaudhari, Bharat Jadhav, Uday Tikekar, Trupti Bhoir"
437113,Khooni Panja,1991.0,5.0,Horror,Vinod Talwar,Seema is murdered by her husband and her hand dismembered. This hand proceeds to capture the body of Pinky and systematically kills her entire in-law family in order to extract revenge on her husband who is killed by his brother Ajay.,"Anil Dhawan, Jagdeep, Javed Khan, Mac Mohan, Seema Vaz"
432349,Love Ke Funday,2016.0,4.0,Comedy,Indervesh Yogee,"Four couples in a metropolitan city seek to find love amidst the hustle bustle. Will their love win over the challenges like infidelity, commitment issues and monotony?","Pooja Banerjee, Shaleen Bhanot, Samiksha Bhatnagar, Rishank Tiwari, Harshvardhan Joshi"
431594,30 Minutes,2016.0,6.0,Thriller,Yesudas,"30 MINUTES is a Physiological thriller and it explains the value of time. The story revolves around the continuous torture and violent beating of a child by his father even for small and unimportant tasks in order to enforce absolute punctuality on him. These childhood experiences cause lifelong psychiatric problems in the life of the child as he grows up to adulthood. He is a normal person in daily life and is efficiently working in a private firm. He starts having a love affair with a girl working in the same office but his life gets into serious troubles on many occasions due to his childhood nightmares. Tired and desperate to get over such frequent problems, he plans a very interesting, thrilling and dangerous game called 30 minutes.","Hiten Paintal, Hrishitaa Bhatt, Hemant Pandey, Kanwarjeet Paintal, Rana Jung Bahadur"
430886,Horror Story of Bhapa,,5.0,Unknown,Paresh Mokashi,A satiric take on Indo-Pakistan relations.,Unknown
429606,Yahan Ameena Bikti Hai,2016.0,0.0,Drama,Kumar Raj,"Based on the real life story of a teenage girl named Ameena from old city Hyderabad, who was sold to an affluent Arab in Dubai by her parents.","Rekha Rana, Chirag Jani, Ananth Narayan Mahadevan, Utkarsh Kohli, Kumar Raj"
423598,Kaagaz Ki Kashti,2016.0,0.0,Documentary,Brahmanand S. Singh,"Documentary on the life of ghazal samrat Jagjit Singh, who changed the landscape of Indian Music.","Jagjit Singh, Chitra, Gulzar, Ghulam Ali, Talat Aziz"
423592,Pinky Beauty Parlour,2023.0,0.0,"Crime, Drama",Akshay Singh,"Two sisters named Pinky and Bulbul own and operate a beauty salon in Banaras. One morning, a dead body is discovered in their parlour, sparking an investigation. As the case develops, the vibrant world of beauty salons and our society's deep-seated obsession with fair skin begin to come to light.",Unknown
423193,Perverted,2016.0,0.0,Unknown,Lalit Kumar,Two woking class desires and a woman they love,Unknown
422586,Jannat E Milan,2018.0,0.0,"Drama, Music, Romance",Shekhar Ujjainwal,The  movie is about true lovers and give a message to the society about the love and its meaning.,"Rishabh Vaidya, Shakshi Dwivedi, Ajay Azad Singh"
421969,MSG the Warrior: Lion Heart,2016.0,7.0,"Science Fiction, Action, Fantasy",Gurmeet Ram Rahim Singh,"The story is about medieval warrior who fights for the honor of his land and the dignity of the womenfolk. The story travels centuries apart as he emerges in another role as a modern Indian equivalent of James Bond, a stylish top secret agent. The marauding aliens run amok, as they are hundreds of years ahead in technology. LionHeart is their only stumbling block in their march to overpower Planet Earth. Will LionHeart manage with his primitive weapons, or will he surrender. There is romance apart from action and high drama and finally, an amazing twist in the tale!!","Gurmeet Ram Rahim Singh, Honeypreet Insan"
420828,Usne Kaha Tha,1960.0,0.0,"Romance, War",Moni Bhattacharjee,"Nandu lives in a small town with his widowed mom, Paro. He is friendly with two young girls, Farida and Kamli. He is depressed when Kamli's dad becomes ill and she and her mom re-locate to Ambala. Years later, Farida and Nandu have grown up and continue to be friends. Then they get the news that Kamli's dad has passed away, and they are to return back. Initially they do not recognize each other, but when they do, both fall in love and want to marry. When Paro goes to meet with Kamli's maternal uncle, she is shunned, humiliated because they are poor and Nandu is unemployed, & considered a trouble-maker.","Nanda, Sunil Dutt, Tarun Bose, Indrani Mukherjee, Praveen Paul"
419550,Diler Jagar,1931.0,5.7,"Action, Adventure, Drama",G.P. Pawar,"This silent film opens with shots of a hand distributing charity from a silver plate to a waiting crowd and tells of the good king of Magadh's fight with his evil ministers. The king is poisoned by his brother, the evil Kalsen and the infant prince Chandrapratab, smuggled out by the loyal sardar Satyapal, grows up in a forest to become the acrobat Hamir (Hamir) in love with his partner, the beautiful Saranga (Pawar, credited as 'Ambu'). Saranga is kidnapped by Kalsen's son Ramanaraj , described as 'the perfect libertine', but Kalsen takes her away from his son and attempts to seduce Saranga with promises of wealth. The fearless Hamir fights dozens of soldiers, in amateurishly staged fights, trying to liberate her. In the end Saranga, rejected by her lover for having been tempted by Kalsen's promises of wealth, dons a mask and turns into a Zorr-type avenger. Hamir is eventually recognized by the royal tattoo on his shoulder and restored to the throne as well as reunited with Saranga.","Hamir, Ezak Daniel, Lalita Pawar"
418431,Ek Kahani Julie Ki,2016.0,5.0,"Crime, Drama, Thriller",Aziz Zee,"In the world of glitz and glamour, nothing is what it seems. Ek Kahani Julie Ki is based on the Sheena Bora murder mystery, where Rakhi Sawant plays the character of the prime accused.","Rakhi Sawant, Amit Mehra, Jimmy Sharma, Sania Punnu, Adi Irani"
414440,Sunshine Music Tours and Travels,2016.0,8.0,"Drama, Adventure",Shailendra Singh,"Sunshine Music Tours And Travels is a 2016 Indian comedy-drama road film, directed by Shailendra Singh and produced by Hayre Entertainment and Percept Pictures. Besides being Singh's directorial debut after producing 74 films in Bollywood, the film is also the world's first music festival - brand fictional film.","Sunny Kaushal, Poonam Gurung, Suhas Joshi"
414225,Bhago Bhoot Aayaa,1985.0,0.0,"Horror, Comedy",Krishna Naidu,A young girl has returned to India from London to see her old dying uncle. But she is unaware of presence of some goons planning to find hidden treasures of that house.,"Deven Verma, Ashok Kumar, Aruna Irani, Shakti Kapoor, Kaajal Kiran"
413921,Love in Simla,1960.0,6.0,"Comedy, Drama, Family",R.K. Nayyar,"After the untimely death of her father and step-mother, Sonia is orphaned and lives with her aunt and paternal uncle (Mrs. and General Rajpal Singh). Sonia is plain-looking as her real mother, and often invites unappreciative, taunts, and critical remarks from her aunt and cousin-sister, Sheela. Sheela has a boyfriend, Dev Kumar Mehra, and she plans to marry him. Fed-up of hearing frequent taunts and adverse remarks about her plain-looks, Sonia challenges Sheetal that she will make Dev fall in love with her.","Sadhana Shivdasani, Joy Mukherjee, Azra, Kishore Sahu, Shobhna Samarth"
413909,Itni Si Baat,1981.0,0.0,Unknown,Unknown,"One day while travelling on the BEST bus in Bombay, Raja produces a 100 rupee note to buy a 50 paisa bus ticket, and is made fun of by the bus conductor, and asked to leave the bus. Asha, who is travelling on the same bus, pays for his fare, and he tells her that he will re-pay this loan after he gets some change. He does not get the change, and instead loses the 100 rupee note, but makes his way into Asha's heart. Both fall in love, and get married. They live in harmony for several years, and become proud parents of two children. With their growing family, Raja's income is just not enough to make ends, and Asha decides to get a job. Raja decides to stay at home and look after the household chores, and the kids. What happens is that there is chaos at work for Asha, and at home for Raja, with alround hilarious results.","Sanjeev Kumar, Moushumi Chatterjee, Arun Govil"
412849,Kanha,2016.0,0.0,Unknown,Avdhoot Gupte,Kanha is a 2016 Marathi film written by Sachin Dharekar and directed by Avadhoot Gupte,"Gashmeer Mahajani, Vaibbhav Tatwawdi"
410341,Beqasoor,1950.0,0.0,"Family, Drama, Romance, Crime, Music",K. Amarnath,"When Brijmohan moves out with his ailing mother due to a family dispute, he comes across a runaway woman on his quest for a new job. What follows is the journey and trials and tribulations of these two strangers as they traverse, courtship, marriage and family politics.","Madhubala, Ajit Khan, Durga Khote, Yakub, Gope"
409241,Prithvi Vallabh,1924.0,5.0,"Drama, History",Manilal Joshi,"Seminal silent historical film, the story features King Munja, ruler of Aranti, famed warrior and patron of the arts. Munja (Sandow) falls into the hands of his arch enemy Tailap, who received assistance from Bhillam (Altekar), king of Dharavati. Tailap orders that Munja be put to death but is held back by Tailap's powerful sister Minalvati (Fatma Begum), a widow who first wants to break Munja's spirit. Instead, she and Munja fall in love.","P.Y. Altekar, Wagle Sandow, Fatma Begum, Zubeida, Sultana"
409222,A Ship Aground,1988.0,5.0,Drama,Kumar Shahani,"Tackling the theme of identity from the perspective of Asian and Afro-Caribbean actors, the film emerged from an acting workshop exploring the relationship between acting idioms in theatre and cinema led by Kumar Shahani and Alaknanda Samarth.","Alaknanda Samarth, Kumar Shahani"
408522,Autohead,2016.0,5.4,"Crime, Drama, Horror",Rohit Mittal,"A documentary crew starts to make a documentary about an Auto Rickshaw driver in Mumbai. As they dig deeper into his life they discover angst, sexual frustration and paranoia that leads to a terrible end.","Deepak Sampat, Rohit Mittal, Ronjini Chakroborty, Ravidev Singh, Sunny Banerjee"
408322,Gadar,,10.0,Unknown,Unknown,,Unknown
407816,Be-Reham,1980.0,0.0,"Action, Crime, Thriller",Raghunath Jhalani,"Kumar Anand, an honest police officer, gets into trouble after he accidentally kills a gangster at his ex-lover Mala's house.","Sanjeev Kumar, Mala Sinha, Shatrughan Sinha, Reena Roy, I.S. Johar"
407815,Banphool,1971.0,6.5,Romance,Vijay Bhatt,"Haria lives with his widowed and elderly grandmother at a tea estate and works as Elephant Driver. He has no knowledge of his biological father, as his mother died at the time of his birth. He meets and falls in love with a gypsy girl, Gulabi, and both want to get married. But Gulabi has another suitor, none other than Ajay, the only son of the tea estate owner. When Ajay finds out that Gulabi loves Haria, he plans to get rid of Haria, but fails. He waits for the right moment, and has his men abduct Gulabi. But before he could have his way with her, she is rescued by Raja, but Ajay subsequently shoots Raja to death. An enraged Haria wants to kill Ajay in return, but Ajay's dad stops him from doing so. Then Ajay's dad finds out a secret about his past life, and decides to change his last will and testament. Ajay finds out about this and lays in wait with a shotgun to kill his very own father - and anyone else who dares to stand in his way","Jeetendra, Babita Kapoor, Shatrughan Sinha, Asrani, Ramesh Dao"
